# Pharos pharos.watch | Endpoint: top-stablecoins | As of: 2026-09-20T08:00:26.000Z | URL: https://pharos.watch/datasets/top-stablecoins/latest.csv | Methodology: safety-score v9.5 | Freshness: point-in-time sample; not guaranteed to track production freshness
id,symbol,name,pegType,pegMechanism,price,circulatingUsd,chainCount,chains
eure-monerium,EURE,Monerium EUR emoney,peggedEUR,fiat-backed,1.1499844580331753,33950443.0561636,9,Gnosis;Arbitrum;Ethereum;Polygon;Linea;Noble;Base;Algorand;Scroll
spusd-soulpeg,SPUSD,SoulPeg USD,peggedUSD,crypto-backed,1.0029090573584878,33661816.99659462,1,BSC
hbd-hive,HBD,Hive Backed Dollar,peggedUSD,crypto-backed,1.0147709883199012,33493464.32750246,0,
67,BEAN,Bean,peggedUSD,algorithmic,,33390536.715659,1,Ethereum
sfrxusd-frax,sfrxUSD,Staked Frax USD,peggedUSD,rwa-backed,1.211333,33080992.424219985,30,Ethereum;Fraxtal;Sei;Mode;X Layer;Katana;Sonic;Arbitrum;Aurora;Avalanche;Berachain;BSC;HyperEVM;Ink;Optimism;Plume;Polygon;Polygon zkEVM;Stable;Unichain;World Chain;Monad;Base;Linea;Scroll;zkSync;Abstract;Solana;Aptos;Movement
mhyper-midas,mHYPER,Midas mHYPER,peggedUSD,crypto-backed,1.12752793,31701367.86937394,4,Ethereum;Monad;Plasma;Katana
eurspkcc-spiko,EURSPKCC,Spiko Digital Assets Cash & Carry Fund - Euro Share Class,peggedEUR,rwa-backed,1.1474167657687027,31669186.19891475,6,Ethereum;Polygon;Arbitrum;Base;Starknet;Stellar
acrdx-anemoy-apollo,ACRDX,Anemoy Tokenized Apollo Diversified Credit Fund,peggedUSD,rwa-backed,1.023861,31149565.04160774,6,Ethereum;Plume;Monad;Base;Optimism;Solana
410,USDU,Universal USD,peggedUSD,fiat-backed,,30651543.81,1,Ethereum
meusd-mezo,MUSD,Mezo USD,peggedUSD,crypto-backed,0.9898524728950797,29753055.63028448,2,Mezo;Ethereum
musd-metamask,MUSD,Metamask USD,peggedUSD,crypto-backed,1.0009447726076748,29727685.756885584,3,Monad;Ethereum;Linea
usdp-paxos,USDP,Pax Dollar,peggedUSD,fiat-backed,0.9993402192063412,28017344.05055036,4,Ethereum;Solana;BSC;Linea
zeusd-zoth,ZeUSD,Zoth ZeUSD,peggedUSD,fiat-backed,0.9997109588333946,27637946.37575879,4,Ethereum;Manta;Metis;Avalanche
tgbp-tokenised,tGBP,Tokenised GBP,peggedGBP,fiat-backed,1.339336588020589,26927797.999873023,8,Ethereum;Base;Solana;Polygon;Arbitrum;BSC;Gnosis;Avalanche
185,GYD,Gyroscope GYD,peggedUSD,crypto-backed,,26558618.801549315,2,Ethereum;Polygon
jpyc-jpyc,JPYC,JPY Coin,peggedJPY,fiat-backed,0.0062653263208436215,26508246.32120312,4,Polygon;Ethereum;Kaia;Avalanche
lusd-liquity,LUSD,Liquity USD,peggedUSD,crypto-backed,1.0104314451454117,26405140.03583784,10,Ethereum;Arbitrum;OP Mainnet;Scroll;Polygon;BSC;Fantom;Avalanche;Polygon zkEVM;ZKsync Era
buck-bucket-protocol,BUCK,Bucket Protocol BUCK Stablecoin,peggedUSD,crypto-backed,0.9964110396306718,25873385.638269387,1,Sui
gtusdc-gauntlet,gtUSDC,Gauntlet USDC Prime V1,peggedUSD,crypto-backed,1.1311043089,24900371.655667447,1,Ethereum
slvon-ondo,SLVon,iShares Silver Trust (Ondo Tokenized),peggedUSD,rwa-backed,59.77441405914851,24712929.742655583,4,Ethereum;BSC;Solana;HyperEVM
usdk-kast,USDK,KAST Dollar,peggedUSD,rwa-backed,0.9996325115824899,23939622.844939,1,Solana
eusd-electronic-usd,EUSD,Electronic USD,peggedUSD,crypto-backed,0.9991858499999999,22797729.31378999,3,Base;Ethereum;Arbitrum
usdx-hex-trust,USDX,Hex Trust USDX,peggedUSD,fiat-backed,0.9937114213629368,21792299.836809963,3,Flare;Songbird;Ethereum
uty-xsy,UTY,XSY UTY,peggedUSD,crypto-backed,0.997416,20982206.57434474,1,Avalanche
yvusdc-yearn,yvUSDC-1,Yearn v3 USDC Vault,peggedUSD,crypto-backed,1.11858718675,20891953.51458599,1,Ethereum
usx-dforce,USX,dForce USD,peggedUSD,crypto-backed,,20814307.018634815,9,Arbitrum;OP Mainnet;Ethereum;Base;BSC;Polygon;Avalanche;Conflux;Kava
hyusd-hylo,HYUSD,Hylo HYUSD,peggedUSD,crypto-backed,0.9992511423070407,20698398.818063,1,Solana
srusde-strata,srUSDe,Strata Senior USDe,peggedUSD,crypto-backed,1.033098990284781,20220045.24735221,1,Ethereum
85,USDR,Real USD,peggedUSD,algorithmic,,19721099.918666046,2,Polygon;re.al
bib01-backed,bIB01,Backed IB01 Treasury Bond 0-1yr,peggedUSD,rwa-backed,121.8,18960097.471922677,8,Ethereum;Base;BSC;Polygon;Arbitrum;Gnosis;Avalanche;Fantom
63,FUSD,Fantom USD,peggedUSD,crypto-backed,0.9997109588333946,18931521.946018673,1,Fantom
jpyc-jpyc-v1,JPYC,JPY Coin v1,peggedJPY,rwa-backed,,18881878.355325483,3,Ethereum;Polygon;Gnosis
aid-gaib,AID,GAIB AID,peggedUSD,fiat-backed,0.9972710906105453,18863685.796368916,4,Ethereum;Base;Arbitrum;BSC
msy-main-street,msY,Main Street Yield,peggedUSD,crypto-backed,0.289244,18379272.009520162,1,Ethereum
31,USDS,SpiceUSD,peggedUSD,algorithmic,0.9999,18042512.090373818,4,Avalanche;BSC;Polygon;Ethereum
reur-royal-euro,REUR,Royal Euro,peggedEUR,fiat-backed,,17218500.47523061,3,BSC;Tron;Ethereum
europ-schuman,EUROP,Schuman EUROP,peggedEUR,fiat-backed,1.148644889508597,17137745.782373883,6,Ethereum;Solana;Avalanche;Polygon;XRPL;Plasma
29,TOR,TOR,peggedUSD,crypto-backed,,17070481.490329992,1,Fantom
usdm-mega,USDM,MegaUSD,peggedUSD,crypto-backed,1.0039090636882906,16903212.60852085,2,MegaETH;Ethereum
said-gaib,sAID,GAIB sAID,peggedUSD,rwa-backed,1.078201245220047,16763621.175341345,1,Ethereum
cusd-celo,USDm,Mento Dollar,peggedUSD,algorithmic,1.0033757346855527,16624266.987663548,5,Celo;Monad;Ethereum;Solana;Kaia
aznd-mu-digital,AZND,Mu Digital AZND,peggedUSD,crypto-backed,,16326375.99,1,Monad
scrvusd-curve,scrvUSD,Savings crvUSD,peggedUSD,crypto-backed,1.107251629977783,15985945.116773957,1,Ethereum
sdola-inverse-finance,sDOLA,Inverse Staked DOLA,peggedUSD,crypto-backed,1.4151513725976699,15733854.630345821,5,Ethereum;Base;Optimism;Arbitrum;Berachain
usdpt-western-union,USDPT,Western Union USDPT,peggedUSD,fiat-backed,0.9999528829708854,15425303.128024595,1,Solana
uktbl-spiko,UKTBL,Spiko UK T-Bills Money Market Fund,peggedGBP,rwa-backed,1.3711357459399394,15155300.109649265,7,Arbitrum;Ethereum;Polygon;Base;Etherlink;Starknet;Stellar
usdo-openeden,USDO,OpenDollar USDO,peggedUSD,fiat-backed,0.997945477708269,15027605.345781216,4,Ethereum;BSC;Base;Plasma
cusdo-openeden,cUSDO,Compounding OpenDollar,peggedUSD,rwa-backed,1.0420285987192028,14784115.29847516,5,Ethereum;Base;BSC;Klaytn;Solana
eurr-stablr,EURR,StablR Euro,peggedEUR,fiat-backed,,14616074.836152196,2,Ethereum;Solana
wemix-dollar-wemix,WEMIX$,WEMIX Dollar,peggedUSD,rwa-backed,1.005,14611485.509545587,0,
usdm-moneta,USDM,Moneta,peggedUSD,fiat-backed,0.9977642447938542,14541457.634906704,1,Cardano
money-defi-money,MONEY,Defi.money,peggedUSD,crypto-backed,0.9981380156839994,14031634.373948112,3,OP Mainnet;Arbitrum;Base
bbqusdc-steakhouse,bbqUSDC,Smokehouse USDC,peggedUSD,crypto-backed,1.1280947604,13717921.971747546,1,Ethereum
gldy-streamex,GLDY,Streamex Gold Yield,peggedGOLD,rwa-backed,4372.1475,13456279.023276705,1,Base
sbc-brale,SBC,Stable Coin,peggedUSD,fiat-backed,0.9999941728330414,13164126.748584425,11,Solana;Polygon;Ethereum;Base;EthereumClassic;Stellar;Celo;Avalanche;Arbitrum;OP Mainnet;Tempo
suiusde-sui,suiUSDe,eSui Dollar,peggedUSD,crypto-backed,0.9998841058382101,13086647.326291021,1,Sui
xsgd-straitsx,XSGD,XSGD,peggedSGD,fiat-backed,0.7832702469290392,12996036.626935769,7,Ethereum;Polygon;Avalanche;Zilliqa;Hedera;Arbitrum;XRPL
hollar-hydrated,HOLLAR,Hydrated Dollar,peggedUSD,crypto-backed,0.9982373930597485,12645564.678053135,1,Hydration
vcred-vcred,VCRED,VCRED,peggedUSD,crypto-backed,,12597572.330359979,1,Hemi
usdcv-societe-generale-forge,USDCV,USD CoinVertible,peggedUSD,fiat-backed,1.000164637118121,12541383.378530195,2,Ethereum;Solana
fusd-freedom-dollar,fUSD,Freedom Dollar,peggedUSD,crypto-backed,0.999645331714071,12295665.339289868,0,
syusd-aegis,sYUSD,Aegis Staked YUSD,peggedUSD,crypto-backed,1.0524248763652202,11939822.809219053,2,Ethereum;BSC
411,USDSM,Stable Mint USD,peggedUSD,fiat-backed,1.0000704479206386,11833107.391560463,4,Etherlink;Ethereum;Base;Arbitrum
13,YUSD,YUSD Stablecoin,peggedUSD,crypto-backed,0.9961699427493559,11798850.18453082,1,Avalanche
eearn-ember,eEARN,Ember Earn,peggedUSD,crypto-backed,1.04471026995,11649375.673989004,2,Ethereum;Sui
usdb-blast,USDB,USDB Blast,peggedUSD,crypto-backed,0.9964336033839621,11354219.520108387,1,Blast
mai-qidao,MAI,MAI,peggedUSD,crypto-backed,0.9461352668305402,11225256.317800015,15,Polygon;Ethereum;Arbitrum;Optimism;Base;Avalanche;Fantom;Gnosis;Metis;Moonbeam;Kava;Polygon zkEVM;Fraxtal;BSC;Linea
yusd-yieldfi,YUSD,YieldFi yUSD,peggedUSD,crypto-backed,0.998454,10895520.273645125,10,Ethereum;Arbitrum;Base;Optimism;Sonic;Plume;Katana;BSC;Avalanche;Plasma
115,R,R,peggedUSD,crypto-backed,0.9997109588333946,10719084.352884324,2,Ethereum;Base
dgld-gold-token-sa,DGLD,DGLD Tokenized Gold,peggedGOLD,rwa-backed,4420.058626717154,10661006.585180296,3,Ethereum;Base;Solana
232,PINTO,Pinto,peggedUSD,crypto-backed,,10654209.518634,1,Base
inalpha-nest,inALPHA,Nest Alpha Vault LP,peggedUSD,rwa-backed,0.9541999999999999,10442661.72701829,2,Ethereum;Plume
308,D,Saga Dollar,peggedUSD,crypto-backed,0.9997109588333946,10385340.917668786,1,Saga
iauon-ondo,IAUon,iShares Gold Trust (Ondo Tokenized),peggedUSD,rwa-backed,82.33217824786216,10280416.372376783,4,Ethereum;BSC;Solana;HyperEVM
eusd-telcoin,eUSD,Telcoin eUSD,peggedUSD,fiat-backed,0.9998275018794641,10019209.335229622,4,Polygon;Solana;Ethereum;Base
usdx-kava,USDX,USDX,peggedUSD,crypto-backed,0.66,9978758,1,Kava
eurq-quantoz,EURQ,Quantoz EURQ,peggedEUR,fiat-backed,1.1214542016008644,9961426.567933872,4,Ethereum;Polygon;XRPL;Algorand
alusd-alchemix,ALUSD,Alchemix USD,peggedUSD,algorithmic,0.9555734380901881,9944861.873475377,4,Ethereum;OP Mainnet;Arbitrum;Fantom
bc3m-backed,bC3M,Backed GOVIES 0-6 months EURO investment grade,peggedEUR,rwa-backed,144.86498399827354,9912575.245841386,8,Ethereum;Gnosis;Base;Polygon;BSC;Arbitrum;Avalanche;Fantom
244,USDL,Lift Dollar,peggedUSD,fiat-backed,,9003252.317569753,2,Arbitrum;Ethereum
rusd-royal-dollar,RUSD,Royal Dollar,peggedUSD,fiat-backed,,9000015,3,BSC;Ethereum;Tron
btcusd-btcfi,BtcUSD,Bitcoin USD,peggedUSD,crypto-backed,0.9985909711913075,8494412.667105809,3,Base;Bifrost Network;BSC
mre7yield-midas,mRe7YIELD,Midas mRe7YIELD,peggedUSD,crypto-backed,1.07905381,8389999.686052674,4,Ethereum;Etherlink;TAC;Starknet
268,YU,YU,peggedUSD,crypto-backed,,8331132.635883399,4,Ethereum;Solana;Base;BSC
wars-argentine-peso,WARS,Argentine Peso,peggedARS,fiat-backed,0.0006335132341886965,8294837.793244602,6,Ethereum;Base;World Chain;BSC;Polygon;Gnosis
yousd-yield-optimizer,yoUSD,Yield Optimizer USD,peggedUSD,crypto-backed,1.06405,8264457.070297161,3,Base;Ethereum;Arbitrum
audd-novatti,AUDD,AUDD,peggedAUD,fiat-backed,0.7129415419296976,8205060.569488317,8,Ethereum;Stellar;Base;XDC;XRPL;Solana;Redbelly;Hedera
usdq-quantoz,USDQ,Quantoz USDQ,peggedUSD,fiat-backed,0.999587,8089811.949513,4,Ethereum;XRPL;Algorand;Polygon
eurs-stasis,EURS,Stasis Euro,peggedEUR,fiat-backed,1.1818990079986238,8080681.470385763,6,Ethereum;Polygon;Stellar;Algorand;Everscale;Gnosis
nxusd-nereus,NXUSD,NXUSD,peggedUSD,crypto-backed,1.0088093092571386,7732915.684549774,2,Avalanche;Polygon
autousd-auto-finance,autoUSD,Auto Finance autoUSD,peggedUSD,crypto-backed,1.1033284759,7696407.769117367,1,Ethereum
usdh-native-markets,USDH,USDH Stablecoin,peggedUSD,fiat-backed,0.9978703192944891,7673430.565855998,1,Hyperliquid L1
kgst-kyrgyz-som,KGST,Kyrgyz Som Stablecoin,peggedKGS,rwa-backed,0.011385876178787141,7582090.247971468,1,BSC
usdz-anzen,USDz,Anzen USDz,peggedUSD,fiat-backed,0.9395911654878354,7565583.45479377,4,Base;Ethereum;Manta;Blast
usbd-bima,USBD,USBD,peggedUSD,crypto-backed,1,7507153.527626624,7,Hemi;Ethereum;GOAT;CORE;Plume Mainnet;Sonic;BSC
mapollo-midas,mAPOLLO,Midas mAPOLLO,peggedUSD,crypto-backed,1.11930197,7485201.86902855,1,Ethereum
witry-brix,wiTRY,Wrapped iTRY,peggedTRY,rwa-backed,0.024073131259754757,7386712.511305673,2,Ethereum;MegaETH
honey-berachain,BUSD,Bera USD,peggedUSD,crypto-backed,0.99927321,7217433.016782344,1,Berachain
fpi-frax,FPI,Frax Price Index,peggedVAR,algorithmic,1.1441922483423494,7009769.824586528,2,Ethereum;ZKsync Era
usdr-stablr,USDR,StablR USD,peggedUSD,fiat-backed,,6744149.2,1,Ethereum
ybold-yearn,yBOLD,Yearn BOLD,peggedUSD,crypto-backed,0.995901,6459747.329213686,1,Ethereum
12,USDN,Neutrino USD,peggedUSD,algorithmic,,6431346.891345271,4,Waves;Ethereum;BSC;Polygon
xo-exodus,XO,XO Cash,peggedUSD,rwa-backed,0.9996325115824899,6338895.701776,1,Solana
ousd-origin-protocol,OUSD,Origin Dollar,peggedUSD,crypto-backed,0.999536,6172088.879664471,1,Ethereum
vnxau-vnx,VNXAU,VNX Gold,peggedGOLD,rwa-backed,139.59143181391622,6142022.999812313,7,Ethereum;Polygon;Base;Etherlink;Stellar;Solana;Tezos
home-homecoin,HOME,HomeCoin,peggedUSD,crypto-backed,0.9997109588333946,6065078.8136548735,1,Ethereum
spkcc-spiko,SPKCC,Spiko Digital Assets Cash & Carry Fund,peggedUSD,rwa-backed,1.024511,6024055.066967112,7,Ethereum;Polygon;Arbitrum;Base;Etherlink;Starknet;Stellar
gyen-gyen,GYEN,GYEN,peggedJPY,fiat-backed,0.006352535073148008,6022927.328543064,5,Ethereum;Stellar;Arbitrum;Solana;OP Mainnet
axcnh-anchorx,AxCNH,AxCNH,peggedCNH,rwa-backed,0.1482810942858138,5822173.678660341,2,Conflux;Ethereum
usp-pikudao,USP,USP,peggedUSD,crypto-backed,1.1355441066135736,5220236.793592392,1,Ethereum
susd-hedgecore,sUSD,Staked USD Coin,peggedUSD,crypto-backed,1.0080905116229997,5151232.978842639,1,BSC
tryb-bilira,TRYB,Bilira,peggedTRY,fiat-backed,0.020500702790525648,5017884.23513209,7,Plasma;Ethereum;Polygon;Avalanche;BSC;Solana;Base
ntbill-nest,nTBILL,Nest Treasury Vault,peggedUSD,rwa-backed,1.057276,5011280.230624251,5,Ethereum;Plume;Arbitrum;BSC;Solana
idrt-rupiah-token,IDRT,Rupiah Token,peggedIDR,rwa-backed,0.00005494420373444992,4981076.997234794,4,Ethereum;BSC;Harmony;Polygon
391,USDST,USDST,peggedUSD,fiat-backed,0.9996955,4972936.381598865,1,Strato Chain
xagm-matrixdock,XAGm,Matrixdock Silver,peggedSILVER,rwa-backed,66.97065506361533,4891446.844335616,2,Ethereum;Sui
89,XAI,XAI,peggedUSD,crypto-backed,0.9997109588333946,4856625.937591288,1,Ethereum
49,EURT,Euro Tether,peggedEUR,fiat-backed,,4768265.077509654,2,Ethereum;Polygon
usdsc-startale,USDSC,Startale USD,peggedUSD,fiat-backed,0.9995019450694972,4477759.046817625,1,Soneium
usg-tangent,USG,Tangent USD,peggedUSD,crypto-backed,0.994393,4432796.417409432,1,Ethereum
cdp-enosys,CDP,Enosys Loans CDP,peggedUSD,crypto-backed,0.9909940895120393,4379516.212203956,1,Flare
sbold-k3-capital,sBOLD,sBOLD by K3 Capital,peggedUSD,crypto-backed,1.08104732869878,4368718.04615814,1,Ethereum
zarp-zarp,ZARP,ZARP Stablecoin,peggedZAR,rwa-backed,0.061787537117392086,4314434.107080846,4,Ethereum;Base;Polygon;Solana
hlscope-hamilton-lane,HLSCOPE,Hamilton Lane Senior Credit Opportunities Securitize Fund,peggedUSD,rwa-backed,1267.5769187817455,4287920.127796367,5,Polygon;Ethereum;Optimism;Plume;Tron
16,PAI,Parrot USD,peggedUSD,crypto-backed,,4223732.029621,1,Solana
ctusd-citrea,ctUSD,Citrea USD,peggedUSD,fiat-backed,0.9923789515579595,4220650.132461,1,Citrea
435,USDR,USDR,peggedUSD,crypto-backed,1.0013492253164886,4119757.0878260587,1,RISE
usda-anzens,USDA,Anzens USDA,peggedUSD,fiat-backed,0.9957258904689756,4102555.9689140297,1,Cardano
9,FEI,Fei USD,peggedUSD,algorithmic,0.9995326323942559,3942757.219154841,1,Ethereum
ftusd-flying-tulip,ftUSD,Flying Tulip USD,peggedUSD,crypto-backed,0.9972641087690283,3904170.6816931386,1,Ethereum
asusdf-astherus,asUSDF,Aster Staked USDF,peggedUSD,crypto-backed,1.0657373380984474,3777397.8362057405,1,BSC
hbusdt-hyperbeat,hbUSDT,Hyperbeat USDT,peggedUSD,crypto-backed,1.1271773396491451,3706349.7505631046,1,HyperEVM
440,DLUSD,Deel USD,peggedUSD,fiat-backed,,3584404.294959,1,Tempo
pht-pht,PHT,PHT Stablecoin,peggedPHP,crypto-backed,,3576727.1803331077,3,Ethereum;Tron;Polygon
audf-forte,AUDF,Forte AUD,peggedAUD,fiat-backed,0.7028405522501442,3567099.406531868,4,Ethereum;Polygon;Base;Avalanche
luausd-lumi-finance,LUAUSD,Lumi Finance LUAUSD,peggedUSD,crypto-backed,0.444645,3511753.760665786,1,Arbitrum
314,PUSD,Palm USD,peggedUSD,fiat-backed,0.9997109588333946,3475100.0543857254,4,Solana;Ethereum;BSC;Tron
91,IBEUR,Iron Bank EURO,peggedEUR,crypto-backed,,3443700.0950461226,1,Ethereum
378,USDso,USD Somnia,peggedUSD,fiat-backed,0.9997946135146193,3368272.4264674494,1,Somnia
cgo-comtech,CGO,Comtech Gold,peggedGOLD,rwa-backed,139.25325965271858,3342085.780529257,1,XDC Network
usdxl-last,USDXL,Last USD,peggedUSD,crypto-backed,1.00071343707841,3201996.707183354,2,Hyperliquid L1;HyperEVM
26,MUSD,mStable USD,peggedUSD,crypto-backed,0.9887248234263999,3198039.2660845816,3,Ethereum;Polygon;Gnosis
280,CNHT,Tether CNH,peggedCNY,fiat-backed,0.14927801,3060717.05041669,2,Tron;Ethereum
dusd-fluid,DUSD,DigitalDollar,peggedUSD,fiat-backed,0.9997109588333946,2951470.5492779375,1,Arbitrum
doc-money-on-chain,DOC,Dollar on Chain,peggedUSD,crypto-backed,0.9973797386214188,2900378.831277383,3,Rootstock;Arbitrum;Ethereum
stusd-stoneyield,stUSD,StoneYield USD,peggedUSD,crypto-backed,0.9998729408738152,2894385.4666069048,1,BSC
nwisdom-nest,nWISDOM,Nest Wisdom Vault,peggedUSD,rwa-backed,0.952091,2797452.21355361,4,Ethereum;Plume;BSC;Solana
cngn-compliant-naira,cNGN,Compliant Naira,peggedNGN,rwa-backed,0.0007272538712880054,2728787.3698550235,8,Base;Ethereum;BSC;Polygon;Solana;Celo;Lisk;Asset Chain
45,aSEED,aUSD Seed,peggedUSD,crypto-backed,,2712559.5454500658,2,Karura;Acala
pusd-plume,pUSD,Plume USD,peggedUSD,crypto-backed,0.9921498880520562,2674330.082351093,2,Plume Mainnet;Ethereum
vchf-vnx,VCHF,VNX Swiss Franc,peggedCHF,fiat-backed,1.2887194119,2664355.671884579,11,Solana;Base;Avalanche;Ethereum;Celo;Stellar;Polygon;Fraxtal;Arbitrum;Tezos;Q Protocol
33,USDP,USDP Stablecoin,peggedUSD,crypto-backed,0.9997109588333946,2637748.7556167985,4,Ethereum;Gnosis;BSC;Fantom
usdnr-nerona,USDnr,Nerona USD,peggedUSD,fiat-backed,1.002518,2612962.745604159,2,Fluent;Ethereum
brl1-brl1,BRL1,BRL1,peggedREAL,rwa-backed,0.19400217900702246,2610280.6718924437,1,Polygon
mmev-midas,mMEV,Midas mMEV,peggedUSD,crypto-backed,1.14870753,2541308.519902864,3,Ethereum;Plume;Etherlink
mxnb-juno,MXNB,MXNB,peggedMXN,rwa-backed,0.05805178,2490844.0316112405,5,Ethereum;Polygon;Arbitrum;Avalanche;Base
audx-aussie-dollar-token,AUDX,Aussie Dollar Token,peggedAUD,rwa-backed,0.7129217765140723,2458196.4987688027,4,Ethereum;Polygon;Conflux;XDC Network
usdm-monetrix,USDM,Monetrix USDM,peggedUSD,crypto-backed,0.9974242038137292,2431267.84284,1,Hyperliquid L1
isc-international-stable-currency,ISC,International Stable Currency,peggedVAR,fiat-backed,2.1760433777732735,2428525.499434084,1,Solana
audm-macropod,AUDM,Macropod,peggedAUD,fiat-backed,0.7130934208052508,2341225.348902129,4,Ethereum;Base;Redbelly;Solana
stkgho-umbrella-aave,stkGHO.v1,Aave Umbrella stkGHO,peggedUSD,crypto-backed,0.9992424564151972,2333751.521735894,1,Ethereum
399,GBPA,Agant GBP,peggedGBP,fiat-backed,,2277614.055109726,5,Ethereum;Arc;Base;Tempo;Solana
usdrif-rif,USDRIF,RIF US Dollar,peggedUSD,crypto-backed,0.9973900972597786,2234541.66213551,1,Rootstock
nusd-nexus,NUSD,Nexus USD,peggedUSD,crypto-backed,0.9997109588333946,2168661.801818131,13,Ethereum;Aurora;Boba;Avalanche;BSC;Arbitrum;OP Mainnet;Polygon;Cronos;Fantom;Metis;DFK;Harmony
236,syUSD,Synnax Stablecoin,peggedUSD,crypto-backed,,2150642.2905625096,1,Sei
351,RUBT,Tetris Money,peggedRUB,fiat-backed,,2026242.847017864,3,Ethereum;Tron;Hyperliquid L1
usdh-hermetica,USDH,Hermetica USDh,peggedUSD,fiat-backed,0.9994739969437532,1978511.94841606,1,Stacks
dusd-dialectic,DUSD,Dialectic USD,peggedUSD,crypto-backed,1.0439980803877476,1967980.0889261165,2,Ethereum;Ink
xusd-babelfish,XUSD,XUSD,peggedUSD,crypto-backed,0.9990554177992806,1922985.164398657,1,Rootstock
436,EURR,Revolut Euro,peggedEUR,fiat-backed,,1920672.4857545607,1,Ethereum
scusd-rings,SCUSD,Rings scUSD,peggedUSD,crypto-backed,0.9981559553647786,1913306.2596373777,2,Sonic;Ethereum
fusd-finchain,FUSD,FinChain Dollar,peggedUSD,fiat-backed,0.9997109588333946,1890550.4534840723,5,Ethereum;Avalanche;Monad;Sonic;exSat
cdxusd-cod3x,cdxUSD,Cod3x USD,peggedUSD,crypto-backed,,1802813.8144301034,1,Base
hlusd-hela,HLUSD,HeLa USD,peggedUSD,rwa-backed,,1798544.5346499803,0,
397,beatUSD,Hyperbeat USD,peggedUSD,fiat-backed,,1772049.16172,1,Hyperliquid L1
28,VAI,Vai,peggedUSD,crypto-backed,1.0001820130746555,1744093.907452245,1,BSC
cadc-cad-coin,CADC,CAD Coin,peggedCAD,fiat-backed,0.7109906115058225,1742717.8935875,4,Base;Ethereum;Polygon;Arbitrum
55,EURA,EURA,peggedEUR,crypto-backed,1.1484552152184393,1731208.0518782565,9,Ethereum;Arbitrum;Polygon;Fantom;OP Mainnet;Solana;Fuse;Aurora;ZKsync Lite
usdn-noble,USDN,Noble Dollar,peggedUSD,fiat-backed,0.9996325115824899,1708381.266583,1,Noble
usd3-reserve-protocol,USD3,Web 3 Dollar,peggedUSD,crypto-backed,1.110728065539696,1692446.9710630581,2,Ethereum;Base
deuro-deuro,dEURO,Decentralized Euro,peggedEUR,crypto-backed,1.1495588308674773,1689449.2189019276,5,Ethereum;Polygon;Arbitrum;Base;OP Mainnet
iusd-initia,iUSD,Initia iUSD,peggedUSD,crytpo-backed,0.9999202193606135,1580252.273872,1,Initia
ceur-celo,EURm,Mento Euro,peggedEUR,algorithmic,1.1478255036672418,1575313.6390926342,5,Celo;Monad;Solana;Polygon;Ethereum
426,USD+,Streamflow USD+,peggedUSD,fiat-backed,,1571338.132199,1,Solana
dllr-sovryn,DLLR,Sovryn Dollar,peggedUSD,crypto-backed,0.980638610110355,1562545.8785661564,1,Rootstock
myrc-blox,MYRC,MYRC,peggedMYR,rwa-backed,0.24509359280529108,1553086.0802196024,4,Ethereum;Arbitrum;Base;Solana
425,FUSD,The Fedz FUSD,peggedUSD,crypto-backed,0.957091062588135,1545925.3308342004,1,Arbitrum
40,RAI,Rai Reflex Index,peggedVAR,crypto-backed,3.032507558445809,1535055.0252045838,7,Ethereum;OP Mainnet;Polygon;Arbitrum;Gnosis;Avalanche;Loopring
76,USDI,Interest Protocol,peggedUSD,crypto-backed,0.9997109588333946,1526464.6859003908,1,Ethereum
usdv-solomon,USDV,Solomon USDv (Legacy),peggedUSD,crypto-backed,,1513983.6725176948,1,Solana
mim-abracadabra,MIM,Magic Internet Money,peggedUSD,crypto-backed,,1470550.927102345,14,Ethereum;Arbitrum;Avalanche;Kava;Fantom;Blast;BSC;OP Mainnet;Polygon;Nibiru;Berachain;Base;Linea;Moonriver
djed-coti,DJED,Djed StableCoin,peggedUSD,algorithmic,0.9917471116009392,1462730.1758449639,1,Cardano
usdp-parallel,USDp,Parallel USDp,peggedUSD,crypto-backed,0.999632997392555,1444544.7362514068,24,Avalanche;Hyperliquid L1;Ethereum;Base;Sonic;OP Mainnet;Arbitrum;Sei;BSC;Polygon;Berachain;TAC;Scroll;Gnosis;Unichain;Ink;Plasma;Linea;Hemi;Fraxtal;Plume Mainnet;World Chain;X Layer;Katana
83,USDW,USDW,peggedUSD,crypto-backed,0.9997109588333946,1444434.1173904638,1,EthereumPoW
54,USN,USN,peggedUSD,algorithmic,0.9997109588333946,1418689.7065915463,2,Near;Aurora
132,USDM,USDM,peggedUSD,fiat-backed,1.006516599406325,1406567.5722779175,6,Ethereum;ZKsync Era;Arbitrum;Base;OP Mainnet;Polygon
lvusd-leverup,LVUSD,LeverUp USD,peggedUSD,crypto-backed,0.9887046381449074,1393313.4285031664,1,Monad
dusd-dtrinity,dUSD,dTRINITY USD,peggedUSD,crypto-backed,0.9973407964548109,1388712.626961247,5,Ethereum;Sonic;Katana;Fraxtal;Ronin
iusd-indigo-protocol,IUSD,iUSD,peggedUSD,crypto-backed,0.9882431419882612,1355510.1225875614,1,Cardano
qcad-stablecorp,QCAD,Stablecorp QCAD,peggedCAD,fiat-backed,0.7153466193062571,1270578.8152391403,3,Ethereum;Solana;Base
